,DEPT,GR,SP,RHOB,DPHI,NPHI,VSHALE,PHIT,PHIE
6042,3266.0,25.6422,-121.5039,2.484,0.132156,0.093849,0.2798720978038425,0.11461422934566196,0.08253690454052082
6043,3266.5,23.6001,-124.2936,2.4953,0.12553,0.096436,0.2628300378753169,0.11193230765958503,0.08251313499794467
6044,3267.0,21.7274,-127.0855,2.497,0.12457499999999999,0.09994600000000001,0.24577453831821375,0.11293390443307978,0.08517762621056633
6045,3267.5,20.7515,-129.535,2.4845,0.131861,0.10561899999999999,0.23081073368154187,0.11946274834022529,0.09188946374820449
6046,3268.0,20.6469,-131.4601,2.4657,0.142885,0.113689,0.2190504477839884,0.12911489446613045,0.10083221901774217
6047,3268.5,20.8579,-132.8339,2.4578,0.147472,0.123083,0.21065801062952438,0.1358260204692017,0.1072131812054346
6048,3269.0,20.8729,-133.7322,2.476,0.136835,0.131841,0.20517036592443258,0.1343612044192817,0.10679426694253019
6049,3269.5,21.1672,-134.277,2.5201,0.11103099999999999,0.138222,0.20184222517486794,0.12536587303768118,0.10006174626276564
6050,3270.0,21.6163,-134.6023,2.5722,0.080601,0.142017,0.19985499282201644,0.1154672020315726,0.09239050519837433
6051,3270.5,22.3383,-134.8483,2.6078,0.059747,0.14409,0.19835219799016462,0.1102987581729731,0.08842075705377826
6052,3271.0,23.1481,-135.1605,2.6161,0.054897,0.14477299999999999,0.19644499251657033,0.10948265190887549,0.08797533317394217
6053,3271.5,23.3027,-135.6637,2.6053,0.06125,0.14332,0.1933709829255627,0.11020931199313423,0.08889802900547185
6054,3272.0,22.8426,-136.4023,2.5884,0.071103,0.138938,0.1888589330767586,0.1103616882187836,0.08951889752923425
6055,3272.5,22.2183,-137.2946,2.5745,0.079241,0.132269,0.18340794190415097,0.10902803410591241,0.08903142676069144
6056,3273.0,22.3446,-138.1468,2.571,0.08126699999999999,0.125268,0.17820191850697933,0.10558502998294786,0.08676957507436962
6057,3273.5,23.4003,-138.733,2.5825,0.074535,0.11962,0.1746208683832737,0.0996604500917992,0.08225765575330131
6058,3274.0,25.0366,-138.905,2.6041,0.061929,0.11577899999999999,0.17357013378539352,0.09284389555054225,0.07672896817867753
6059,3274.5,26.4927,-138.6721,2.6238,0.050406000000000006,0.11324999999999999,0.1749929017379883,0.08765365747075246,0.07231488960199779
6060,3275.0,26.8852,-138.1907,2.6343,0.044255,0.111346,0.17793373682763677,0.08472436704101129,0.06964904381304787
6061,3275.5,27.2667,-137.675,2.6386,0.041761999999999994,0.10965799999999999,0.18108410794465307,0.08297271120073152,0.06794767180919774
6062,3276.0,28.6627,-137.3122,2.6413,0.040205000000000005,0.10789199999999999,0.18330042487553075,0.0814159864185161,0.06649240151634166
6063,3276.5,29.5647,-137.2314,2.6393,0.04136599999999999,0.105678,0.1837940257796511,0.08024645051340278,0.06549763231901692
6064,3277.0,28.5683,-137.4859,2.6274,0.048315000000000004,0.10291299999999999,0.18223930511011338,0.08039099698971272,0.06574059756119825
6065,3277.5,27.1239,-138.007,2.6124,0.057074,0.100242,0.17905594581386108,0.08156561787910394,0.066960809023869
6066,3278.0,27.0366,-138.5936,2.6114,0.057689000000000004,0.098897,0.1754724521213231,0.08095874668619815,0.06675271688450192
6067,3278.5,27.5809,-139.0123,2.6309,0.046257,0.099941,0.1729146464461345,0.07787141173113532,0.06440630410338469
6068,3279.0,26.294,-139.1488,2.6581,0.03034,0.10384700000000001,0.17208077858211918,0.07650070264056404,0.06333640216809659
6069,3279.5,23.2997,-139.0469,2.6727,0.021821,0.110722,0.1727032777421424,0.07979823721423926,0.06601682008929513
6070,3280.0,21.7439,-138.796,2.6648,0.026439,0.120915,0.17423600629218974,0.08751987758789428,0.07227076364579826
6071,3280.5,21.3124,-138.4005,2.6402,0.040820999999999996,0.135596,0.17665208497510615,0.10013148669874027,0.0824430508017507
6072,3281.0,20.1125,-137.7782,2.6095,0.058793,0.156502,0.180453667185925,0.1182148316688731,0.09688253177845813
6073,3281.5,19.0545,-136.8739,2.578,0.07721499999999999,0.18415900000000002,0.18597796542350103,0.14120321084522125,0.11494252498096137
6074,3282.0,18.9914,-135.7628,2.5448,0.096594,0.214449,0.1927655887473655,0.1663111157394478,0.1342520555987019
6075,3282.5,19.9549,-134.6496,2.5084,0.117912,0.23552700000000001,0.19956604080759952,0.1862474261204702,0.14907876467900208
6076,3283.0,20.5131,-133.7733,2.473,0.138616,0.246846,0.20491928922691585,0.2001840942382786,0.1591625119324366
6077,3283.5,19.4439,-133.2725,2.4474,0.153542,0.254496,0.20797863740492983,0.2101705971110136,0.16645960270128451
6078,3284.0,18.6008,-133.0592,2.4359,0.160313,0.261066,0.20928167048474292,0.2166283849418169,0.17129203466678156
6079,3284.5,19.5051,-132.7774,2.4339,0.16146000000000002,0.265847,0.2110031647270839,0.21993630783592782,0.1735290508441569
6080,3285.0,21.2427,-131.9483,2.435,0.16084199999999998,0.26667799999999997,0.21606807202419137,0.22021274332790097,0.17263180044188328
6081,3285.5,22.9725,-130.2943,2.4373,0.159492,0.262797,0.22617222914566726,0.21737060665255548,0.168207411995201
6082,3286.0,24.6922,-128.0123,2.4452,0.154879,0.256241,0.24011278933382196,0.21171555767349737,0.16087994457514826
6083,3286.5,26.7587,-125.6983,2.465,0.143293,0.250295,0.25424883502855916,0.20393684178441127,0.1520861373413211
6084,3287.0,27.6115,-123.9488,2.4986,0.12364499999999999,0.24682099999999998,0.2649363942087418,0.19520334534274764,0.14348687489015627
6085,3287.5,25.9372,-123.0191,2.5392,0.09986,0.245227,0.2706158590671676,0.1872275368755889,0.1365607961429716
6086,3288.0,23.3847,-122.8371,2.5748,0.079058,0.24373699999999998,0.27172768288585475,0.181187599648817,0.13195391302859405
6087,3288.5,21.8709,-123.2424,2.5956,0.066926,0.241401,0.2692517367665475,0.1771348812021506,0.1294410067965355
6088,3289.0,21.0807,-124.118,2.5998,0.06447,0.23835499999999998,0.26390276459268763,0.17459880716230566,0.12852169925758763
6089,3289.5,20.4673,-125.3038,2.594,0.067824,0.23493200000000003,0.2566588047893949,0.1729062456940177,0.12852833533356964
6090,3290.0,20.8427,-126.4925,2.5879,0.071378,0.231255,0.2493971291120681,0.17113400291730455,0.1284536738962725
6091,3290.5,21.942,-127.3067,2.5847,0.07329100000000001,0.227701,0.2444232447539631,0.16914389743942876,0.12780119719695202
6092,3291.0,22.5277,-127.5231,2.5762,0.07824,0.22488600000000003,0.2431012740156999,0.1683674710209784,0.12743712431297713
6093,3291.5,22.4655,-127.2152,2.5482,0.094606,0.2225,0.2449822111243471,0.17096278138238158,0.12907994117935737
6094,3292.0,22.3952,-126.6838,2.4933,0.126745,0.21857800000000002,0.24822849231803043,0.17866258297276463,0.13431343936779025
6095,3292.5,22.7946,-126.2609,2.4266,0.16574000000000003,0.210396,0.25081195546595797,0.18938878585597407,0.14188781413211365
6096,3293.0,23.0601,-126.1419,2.3816,0.19206199999999998,0.19665,0.25153891719356114,0.1943695376647277,0.14547803462512898
6097,3293.5,23.2432,-126.3216,2.3821,0.191743,0.17937,0.2504411438956596,0.18565960108354215,0.13916279821296804
6098,3294.0,23.4653,-126.641,2.4285,0.164637,0.161139,0.24848995418308434,0.16289738961996905,0.12241902473675892
6099,3294.5,22.8552,-126.9444,2.5035,0.12077600000000001,0.143454,0.24663650722380032,0.13260070190613624,0.09989652793258247
6100,3295.0,21.9765,-127.2362,2.5817,0.075053,0.127039,0.24485392376065243,0.1043356610416592,0.07878866504744751
6101,3295.5,21.3543,-127.6695,2.6416,0.040005,0.112441,0.2422069278230856,0.08439010162927878,0.06395023437497319
6102,3296.0,20.8232,-128.3481,2.6776,0.01893,0.100166,0.23806141329912342,0.07208180233595717,0.05492190659871114
6103,3296.5,20.537,-129.1788,2.6942,0.009213,0.091143,0.23298673172668682,0.06477625266253058,0.049684245261185485
6104,3297.0,21.3812,-129.933,2.6939,0.009402,0.085736,0.22837938269342375,0.06098794675999513,0.04705955712720805
6105,3297.5,22.6257,-130.4048,2.6779,0.01877,0.083306,0.22549719325575002,0.060382955111521336,0.04676676821338533
6106,3298.0,23.6966,-130.4843,2.6546,0.032372,0.082818,0.2250115339503345,0.06287593938860873,0.04872812781820963
6107,3298.5,24.229,-130.132,2.6387,0.041688,0.083481,0.2271637071993646,0.06598093173410027,0.050992458676913856
6108,3299.0,22.7031,-129.3543,2.6379,0.042165,0.08505499999999999,0.23191461590152418,0.06712764054396668,0.05155975957083707
6109,3299.5,20.7786,-128.2417,2.6469,0.036901,0.08761,0.23871140260850965,0.06722051733287984,0.05117421335627846
6110,3300.0,21.3384,-127.0098,2.6563,0.03138,0.09101000000000001,0.24623698371972264,0.06807174340355916,0.05130996263132383
6111,3300.5,23.3575,-125.9447,2.6633,0.027328,0.094774,0.252743596627875,0.06974571908009838,0.05211793519039691
6112,3301.0,24.0967,-125.2599,2.6691,0.023923999999999997,0.098572,0.2569269864687376,0.07172446221478415,0.053296512281848826
6113,3301.5,22.9751,-124.9786,2.6725,0.021918000000000003,0.102774,0.25864542625003817,0.07430643915570172,0.05508741852715272
6114,3302.0,21.6128,-124.9451,2.6699,0.02347,0.108357,0.25885007513974156,0.0783966847162557,0.058103696986746285
6115,3302.5,21.572,-124.9233,2.6614,0.028395,0.11620699999999999,0.2589832496411008,0.08458824644712762,0.0626813075008082
6116,3303.0,22.4725,-124.7093,2.6522,0.033812,0.12665300000000002,0.2602905589663704,0.09269367225706403,0.0685663844926273
6117,3303.5,23.1852,-124.2109,2.6414,0.040131,0.139071,0.2633352457313907,0.10235047679908482,0.07539798884047282
6118,3304.0,24.145,-123.5042,2.6188,0.05331,0.151497,0.2676524209658206,0.11356341204146694,0.0831678898754293
6119,3304.5,27.1774,-122.8234,2.5818,0.074985,0.16129000000000002,0.2718113751183603,0.12577204443953355,0.09158577208897642
6120,3305.0,30.2858,-122.4511,2.5502,0.09344799999999999,0.167202,0.27408572680900456,0.13544193868222648,0.09831923647808781
6121,3305.5,29.7108,-122.5396,2.5443,0.096917,0.170017,0.2735450872048627,0.13838114968809878,0.10052766602915864
6122,3306.0,26.17,-122.9962,2.5581,0.088826,0.170566,0.27075575338281554,0.13598312143791963,0.0991649089456488
6123,3306.5,23.7952,-123.5652,2.5709,0.081332,0.16829899999999998,0.2672797767188979,0.1321730827835229,0.0968458907288945
6124,3307.0,24.5503,-124.077,2.5682,0.082926,0.162347,0.26415323039799626,0.1289055271991857,0.094854715773364
6125,3307.5,25.8281,-124.6026,2.5522,0.09230000000000001,0.153337,0.2609423809523809,0.12655339894487228,0.09353025370658076
6126,3308.0,25.0639,-125.3105,2.539,0.100006,0.143414,0.25661787501145417,0.12363004374342024,0.09190436463041061
6127,3308.5,23.557,-126.2106,2.5438,0.09716799999999999,0.134743,0.25111923424661714,0.1174676471906201,0.0879692615793598
6128,3309.0,23.1054,-127.1037,2.5672,0.08349500000000001,0.128578,0.24566335593634497,0.10840598947705796,0.0817746102985238
6129,3309.5,22.9457,-127.7661,2.5941,0.06779,0.125255,0.2416168059500901,0.10070823979446766,0.07637543656247263
6130,3310.0,22.0379,-128.1007,2.6064,0.060605,0.124391,0.23957276062188831,0.09784193095498474,0.07440166945152286
6131,3310.5,21.4506,-128.1182,2.6005,0.064058,0.125138,0.239465854485476,0.09940559945999018,0.07560135264466267
6132,3311.0,21.5428,-127.849,2.5902,0.070087,0.126671,0.2411103763096001,0.10236632700746862,0.07768474338126628
6133,3311.5,21.8847,-127.3274,2.59,0.070199,0.128686,0.24429679006689267,0.10365323486751389,0.07833108230933053
6134,3312.0,22.2507,-126.6495,2.6015,0.063478,0.131275,0.2484380283453984,0.10310815222134476,0.07749216617713665
6135,3312.5,22.1153,-126.0224,2.6155,0.055234,0.134239,0.25226893338220463,0.10264234963454412,0.07674887357239436
6136,3313.0,21.6663,-125.7192,2.6213,0.051872999999999996,0.13659100000000002,0.25412115855707257,0.10331483293796687,0.07706034789564031
6137,3313.5,21.6931,-125.9294,2.6123,0.057137,0.13697499999999999,0.2528370631357097,0.10494471733727238,0.07841080321410923
6138,3314.0,23.0115,-126.6067,2.5919,0.069039,0.134854,0.24869949021045232,0.1071260585408611,0.08048386239349387
6139,3314.5,23.9628,-127.4724,2.5751,0.078913,0.131128,0.24341099636519137,0.1082169440360427,0.08187574986463339
6140,3315.0,23.751,-128.1953,2.5744,0.079282,0.127387,0.2389948565930541,0.10609685031375814,0.08074024878804678
6141,3315.5,25.2222,-128.5857,2.5856,0.072742,0.124856,0.23660993341274927,0.10217734411306648,0.07800116952618225
6142,3316.0,26.734,-128.6276,2.5967,0.06625,0.12405300000000001,0.236353969577568,0.09944397746721519,0.07593999864225665
6143,3316.5,25.5665,-128.3713,2.6047,0.061556,0.12504200000000001,0.23791968630685117,0.09855111085117205,0.07510386147226948
6144,3317.0,24.1509,-127.8443,2.6126,0.056931,0.127728,0.2411390882433794,0.09888271017978827,0.0750382236039998
6145,3317.5,23.5046,-127.0639,2.6164,0.054737,0.131828,0.2459064910351568,0.10093255360140256,0.07611258351406378
6146,3318.0,22.4901,-126.0961,2.6066,0.060443,0.13658599999999999,0.25181870582485716,0.10561508330962958,0.0790192297150142
6147,3318.5,22.0723,-125.1049,2.5858,0.07261999999999999,0.140727,0.2578738693912459,0.11197712473759985,0.08310115029820878
6148,3319.0,23.3616,-124.3468,2.5699,0.081921,0.143082,0.2625050432206237,0.1165836801722265,0.08597987616979681
6149,3319.5,25.3749,-124.0694,2.5676,0.08329399999999999,0.14331,0.26419965820580954,0.11720846073556293,0.08624202547039816
6150,3320.0,26.667,-124.3394,2.572,0.080718,0.14174,0.2625502492440209,0.1153378149697661,0.08505584290219326
6151,3320.5,27.5832,-124.9839,2.576,0.078385,0.13874,0.2586130489630104,0.11267873762383035,0.08353854573362851
6152,3321.0,28.3837,-125.7151,2.5838,0.073823,0.134661,0.2541462051376034,0.10858964096542542,0.08099199579680771
6153,3321.5,28.2114,-126.2917,2.6013,0.063589,0.130094,0.2506238006658724,0.102391429712159,0.07672970044208519
6154,3322.0,26.5666,-126.573,2.6227,0.051081,0.125829,0.24890536088457194,0.0960265739313863,0.07212504489248557
6155,3322.5,24.8979,-126.5005,2.635,0.043864,0.12263,0.24934825773542255,0.0920927993819278,0.0691296203060663
6156,3323.0,24.8813,-126.0895,2.6309,0.046277,0.121097,0.2518590247105898,0.09166799915455774,0.06858058629031966
6157,3323.5,25.015,-125.4256,2.6135,0.056432,0.12146000000000001,0.25591473807996573,0.09470243456215896,0.07046668582564895
6158,3324.0,24.7872,-124.6559,2.5934,0.068186,0.123116,0.2606167754054797,0.0995160289903089,0.07358048241369636
6159,3324.5,24.5588,-123.962,2.5813,0.075256,0.12432499999999999,0.2648557564372766,0.10276227703053295,0.07554509641439416
6160,3325.0,23.4738,-123.4976,2.5798,0.076112,0.122998,0.2676927398515531,0.10227791684425333,0.07489886105790583
6161,3325.5,22.9119,-123.3004,2.5792,0.076491,0.11846,0.268897419285867,0.09970868738730843,0.0728972786684799
6162,3326.0,23.5322,-123.2719,2.566,0.084224,0.112018,0.2690715235651669,0.0991002383952733,0.07243518626458587
6163,3326.5,22.9333,-123.2651,2.5416,0.098459,0.105558,0.2691130642353156,0.1020702357325582,0.07460180182734845
6164,3327.0,21.2438,-123.2032,2.5238,0.108918,0.10036099999999999,0.26949120651211095,0.10472693312849374,0.0765039455653828
6165,3327.5,20.5589,-123.0997,2.5271,0.10697100000000001,0.096924,0.2701234799474633,0.10207119235367049,0.07449936667271012
6166,3328.0,20.3305,-122.9849,2.5535,0.09150499999999999,0.095324,0.2708247842023275,0.0934340141516996,0.06812976743190834
6167,3328.5,20.5634,-122.8306,2.593,0.068439,0.09558299999999999,0.2717673908793793,0.08312642964184135,0.060535376744959825
6168,3329.0,20.9528,-122.5561,2.6258,0.049239,0.097635,0.27344428999053116,0.07732099438703566,0.05617800997551085
6169,3329.5,21.1053,-122.0939,2.6358,0.04337,0.101173,0.2762678337762301,0.0778361510771184,0.05633252622956352
6170,3330.0,22.1474,-121.4675,2.6283,0.047751999999999996,0.105715,0.2800944625675799,0.08202412672195906,0.059049623030196875
6171,3330.5,22.7396,-120.8228,2.6223,0.051257000000000004,0.11091799999999999,0.28403288463300647,0.08640047098540608,0.061859895977770814
6172,3331.0,22.1588,-120.3599,2.626,0.049126,0.11681100000000001,0.286860704664162,0.08960517171737356,0.06390096901697453
6173,3331.5,22.394,-120.187,2.6316,0.045852000000000004,0.123573,0.2879169372919148,0.09320056929278919,0.06636654682814644
6174,3332.0,23.8466,-120.225,2.6295,0.047103,0.130997,0.2876847982528483,0.09843502074465166,0.07011676166071161
6175,3332.5,25.2076,-120.2537,2.6182,0.053699000000000004,0.138155,0.28750947218913225,0.1048102729363873,0.0746763266844477
6176,3333.0,25.5047,-120.0458,2.6045,0.061695,0.143666,0.2887795170897095,0.11055811273036456,0.07863119432574021
6177,3333.5,25.5989,-119.4902,2.5965,0.066378,0.146513,0.2921736341977458,0.11373675319130576,0.0805058726695499
6178,3334.0,26.867,-118.6239,2.5954,0.067046,0.146621,0.2974657933962552,0.11400193804712269,0.0800902610972246
6179,3334.5,28.2369,-117.5693,2.5943,0.067659,0.14466400000000001,0.3039082626225602,0.11292788224570582,0.0786081657507683
6180,3335.0,28.5365,-116.4602,2.5863,0.072356,0.141563,0.31068366810226333,0.1124176892330562,0.07749134918254999
6181,3335.5,27.8461,-115.4455,2.572,0.080699,0.138093,0.3168823913375485,0.11309731484434102,0.07725876726261062
6182,3336.0,26.7126,-114.7053,2.5591,0.08825200000000001,0.134689,0.3214042154616818,0.11386294881347488,0.07726691707992635
6183,3336.5,26.7784,-114.386,2.554,0.091206,0.131573,0.32335479428204894,0.11320333202914125,0.0765984918888158
6184,3337.0,27.4559,-114.4857,2.5593,0.088142,0.129094,0.32274573475060325,0.11053115624112506,0.07485769700724942
6185,3337.5,26.7791,-114.8224,2.5752,0.078853,0.127877,0.3206888606860319,0.10623164015019254,0.07216433650161877
6186,3338.0,25.2754,-115.1328,2.5991,0.06486399999999999,0.128612,0.318792651272183,0.10185378009676421,0.06938354349762284
6187,3338.5,24.0291,-115.2261,2.623,0.050861,0.131824,0.3182226888420538,0.09991098112069564,0.0681170400636202
6188,3339.0,23.1771,-115.0602,2.6348,0.044005,0.137874,0.31923615901524177,0.1023368943758799,0.0696672572897755
6189,3339.5,23.5126,-114.7067,2.6263,0.048941,0.147052,0.32139566297076877,0.10958903271997614,0.07436759289461413
6190,3340.0,24.1383,-114.2639,2.6061,0.060739999999999995,0.159502,0.3241006936681022,0.12068602985432904,0.08157160386249171
6191,3340.5,23.7924,-113.7964,2.5932,0.068328,0.17495000000000002,0.32695661474082893,0.132808542805047,0.08938591124084636
6192,3341.0,23.4278,-113.3276,2.5937,0.068037,0.19265999999999997,0.32982047741226056,0.14447648419206496,0.09682518120099318
6193,3341.5,24.5587,-112.8855,2.596,0.06665199999999999,0.211519,0.33252123186413757,0.15681641569842106,0.10467162797386341
6194,3342.0,26.1767,-112.5596,2.5889,0.07082,0.228357,0.3345121295702373,0.16905974069689095,0.11250720681178183
6195,3342.5,26.1822,-112.4903,2.5735,0.079806,0.240585,0.3349354778704297,0.17923467837028637,0.11920262571938174
6196,3343.0,25.038,-112.7549,2.5561,0.08997899999999999,0.248354,0.3333190570878768,0.18678320288104067,0.1245248018168786
6197,3343.5,25.0105,-113.2369,2.5391,0.09997,0.251573,0.33037455664497994,0.1914196636046046,0.12817947710810215
6198,3344.0,26.4738,-113.6359,2.5244,0.10856199999999999,0.249973,0.3279370967347811,0.19270730210996156,0.12951142893642842
6199,3344.5,27.6251,-113.6593,2.5178,0.11239800000000001,0.243823,0.32779414795809275,0.1898459450883795,0.12761555527483526
6200,3345.0,27.4182,-113.2358,2.5234,0.10913,0.23383400000000001,0.33038127645926874,0.1824660193789518,0.12218266298609204
6201,3345.5,27.1874,-112.5422,2.5368,0.10129300000000001,0.221186,0.3346184248144415,0.17202255440057854,0.11446063821450038
6202,3346.0,28.4077,-111.8302,2.5485,0.09444000000000001,0.209049,0.338967977335899,0.16220418921994587,0.10722216328465138
6203,3346.5,29.9424,-111.2415,2.5533,0.091649,0.200927,0.34256429976480646,0.15615889108533013,0.10266442990863535
6204,3347.0,30.546,-110.7964,2.5548,0.090748,0.198068,0.3452833809829255,0.15405539933413565,0.10086263019337056
6205,3347.5,30.2881,-110.5208,2.5605,0.08744500000000001,0.20020700000000002,0.34696699990836616,0.15448215248694588,0.10088194349916352
6206,3348.0,30.0766,-110.5202,2.5698,0.08198,0.20630199999999999,0.3469706652616145,0.15697330283204208,0.10250817152009557
6207,3348.5,29.2852,-110.8972,2.5725,0.080426,0.214253,0.3446676016371911,0.16182195383352654,0.10604716911348068
6208,3349.0,25.9023,-111.6198,2.5604,0.087464,0.221085,0.34025329454167813,0.16811979140035835,0.11091647849872674
6209,3349.5,21.6595,-112.5018,2.5383,0.100417,0.22441299999999997,0.3348652252665017,0.17384586342217062,0.11563092920565597
6210,3350.0,20.1869,-113.3086,2.5171,0.11279,0.22360499999999997,0.32993654693179386,0.17708865029272766,0.11866063251433309
6211,3350.5,21.3872,-113.8626,2.5034,0.120848,0.219747,0.3265522040990867,0.1773315864602243,0.11942356604525028
6212,3351.0,22.5572,-114.0582,2.4978,0.124069,0.214756,0.325357298940102,0.17537567718614802,0.11831592055707163
6213,3351.5,22.6128,-113.8358,2.4993,0.1232,0.209593,0.32671592321084936,0.17191199150873682,0.11574560649194417
6214,3352.0,23.8132,-113.1817,2.5052,0.11977499999999999,0.203304,0.3307117691438345,0.16685108186793396,0.11167146539982675
6215,3352.5,26.0799,-112.1362,2.5135,0.114919,0.194614,0.3370986471792052,0.1598139317409468,0.10594087155068378
6216,3353.0,25.8892,-110.7768,2.525,0.10821199999999999,0.184255,0.34540311585570727,0.15109556904323831,0.09890668870371265
6217,3353.5,24.2733,-109.2063,2.5417,0.098429,0.174946,0.3549971779834448,0.14194078159042242,0.09155220468505795
6218,3354.0,25.7228,-107.5832,2.5645,0.085114,0.16945900000000003,0.36491256941262706,0.13409091258731892,0.08515945314019639
6219,3354.5,30.8895,-106.1542,2.5907,0.069738,0.16876000000000002,0.37364221906594575,0.12911879461178377,0.0808745616699168
6220,3355.0,35.3287,-105.1975,2.6161,0.054917999999999995,0.171557,0.37948662482055034,0.12737305636004814,0.07903668510889574
6221,3355.5,34.9858,-104.8671,2.6367,0.042865,0.175003,0.38150501267601333,0.12740380338514232,0.07879861375972129
6222,3356.0,31.4626,-105.0725,2.6493,0.035482,0.17606200000000002,0.38025024008063774,0.12699763810402145,0.07870675572529334
6223,3356.5,28.7422,-105.5349,2.6522,0.033829,0.17277,0.3774254745105226,0.12448669435124383,0.07750224466547924
6224,3357.0,27.7236,-105.9561,2.6487,0.03587,0.164929,0.3748523965301322,0.11934871583096317,0.07461056367893289
6225,3357.5,27.0955,-106.1234,2.6458,0.037557,0.154474,0.3738303738660313,0.11241162067375418,0.07038874249039816
6226,3358.0,26.2842,-105.9241,2.6477,0.036441,0.144766,0.37504788203671463,0.10555837540669144,0.06596893027917539
6227,3358.5,26.1988,-105.3864,2.6538,0.032848999999999996,0.13872500000000001,0.3783326494395064,0.1008059582217242,0.06266777296841108
6228,3359.0,26.7888,-104.7463,2.6591,0.029748999999999998,0.137722,0.3822429704633617,0.09963019694098774,0.06154725451441486
6229,3359.5,26.5882,-104.393,2.6556,0.031786,0.14174899999999999,0.3844012526344726,0.10272080801132748,0.06323480074014802
6230,3360.0,25.1448,-104.6392,2.6381,0.042019,0.150026,0.3828972360182045,0.11016668515708367,0.06798416590914856
6231,3360.5,24.1011,-105.4885,2.6097,0.058643,0.16159700000000002,0.377708928495067,0.12155778843414355,0.07564432641445315
6232,3361.0,24.7214,-106.6317,2.5803,0.075822,0.17571,0.3707252087724121,0.1353199537836161,0.08515343566611187
6233,3361.5,26.4012,-107.6912,2.5596,0.087943,0.19159199999999998,0.3642528058279117,0.14906620293178463,0.0947684202597692
6234,3362.0,28.0603,-108.4865,2.5518,0.09253700000000001,0.207564,0.3593943800971318,0.1606952246723592,0.10294226401666735
6235,3362.5,28.3877,-109.0914,2.5546,0.090898,0.220183,0.3556990931305171,0.16843841588693476,0.10852502410761118
6236,3363.0,26.8693,-109.6744,2.5605,0.087428,0.227823,0.3521375915574696,0.17254995582873964,0.1117886299598595
6237,3363.5,24.6738,-110.2991,2.5614,0.08690899999999999,0.23225400000000002,0.3483213479336571,0.17534978585244979,0.11427171208444636
6238,3364.0,23.0448,-110.8544,2.5549,0.09070700000000001,0.23639600000000002,0.344929063502245,0.1790402589712716,0.11728407011511145
6239,3364.5,22.7324,-111.1648,2.5457,0.096098,0.242003,0.34303285408839607,0.18411990334154535,0.12096072740381544
6240,3365.0,23.7922,-111.1783,2.5391,0.09994,0.24870899999999999,0.34295038364030667,0.18953122471112774,0.1245314184846293
6241,3365.5,27.5554,-111.0694,2.5369,0.101243,0.254846,0.34361564525489474,0.1939028477936825,0.12727479563229463
6242,3366.0,34.8283,-111.1679,2.5381,0.100519,0.258761,0.3430139164299459,0.19629228777769137,0.12896130138207143
6243,3366.5,40.1032,-111.7609,2.5398,0.099546,0.259663,0.3393913256360914,0.1966396192085918,0.1299018381728116
6244,3367.0,39.71,-112.9146,2.537,0.101172,0.258006,0.3323434622315892,0.19596284038051703,0.1308358715397197
6245,3367.5,35.8194,-114.4468,2.5278,0.106575,0.255116,0.32298337181954245,0.19550243487102661,0.13235839925745194
6246,3368.0,31.6836,-116.0592,2.5153,0.11386900000000001,0.252576,0.31313334585662356,0.19590914340198623,0.1345634578446172
6247,3368.5,29.2572,-117.5056,2.504,0.120457,0.25199,0.30429740095910074,0.19749537836238093,0.1373980480252742
6248,3369.0,28.1487,-118.6707,2.4966,0.12481099999999999,0.254665,0.2971798958428785,0.20053933273300775,0.14094307471901216
6249,3369.5,26.3657,-119.5469,2.4942,0.126204,0.261009,0.29182725831577017,0.20500383861893903,0.14517813045056546
6250,3370.0,23.7011,-120.1797,2.4961,0.12507300000000002,0.270252,0.28796153242310396,0.21056993948923478,0.14993389703167445
6251,3370.5,22.1393,-120.6495,2.4981,0.123912,0.28069,0.2850915608295916,0.21695743804258014,0.15510470339743154
6252,3371.0,22.1305,-121.0844,2.4934,0.126684,0.290612,0.28243479061669563,0.22416976870220479,0.16085642701620448
6253,3371.5,22.486,-121.6339,2.4776,0.135934,0.29921600000000004,0.27907793793335167,0.23238789449108577,0.16753356009584025
6254,3372.0,22.6949,-122.3846,2.4528,0.150437,0.30680599999999997,0.274491970127371,0.2416207902944198,0.17529782354277215
6255,3372.5,23.2231,-123.297,2.4241,0.167222,0.314166,0.2689181896209414,0.2516579750772862,0.1839825680158304
6256,3373.0,23.3287,-124.233,2.3936,0.185052,0.32210900000000003,0.2632002385534072,0.2626770360966105,0.19354037753348066
6257,3373.5,21.9477,-125.046,2.3609,0.204145,0.331513,0.258233684901799,0.27529624969657684,0.20420548469778405
6258,3374.0,20.3275,-125.668,2.3283,0.22321000000000002,0.34299999999999997,0.25443393536760434,0.289371477602752,0.21574555377314522
6259,3374.5,19.5188,-126.1356,2.3014,0.23897500000000002,0.355613,0.2515774034026696,0.30296010991052935,0.22674219212465097
6260,3375.0,20.3752,-126.5414,2.2842,0.24901,0.365858,0.24909840282232198,0.3129361406613177,0.23498424783720195
6261,3375.5,22.5766,-126.9528,2.2771,0.25316500000000003,0.369611,0.24658519227832248,0.3167844760606176,0.23867011512042258
6262,3376.0,23.3554,-127.3673,2.2789,0.25210899999999997,0.365429,0.24405304407587278,0.3139245943869323,0.23731034151651784
6263,3376.5,22.1895,-127.7255,2.2885,0.246493,0.35533099999999995,0.24186482818656646,0.3057931642548603,0.231832553121732
